,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,company,chi,p,sub_ids,cik_x,form,period,fy,filed,nine_digit_cik,ticker,cik_y,ticker_1,bucket
5353,5353,5353,59,59,59,329,"STEEL CONNECT, INC.",8.984111767310694,0.34363804441715645,0001628280-20-014053,914712,10-K,20200731.0,2020.0,20200930,914712,STCN US Equity,914712.0,STCN,5
5354,5354,5354,1612,1612,1612,2064,STEEL DYNAMICS INC,8.964963266540282,0.3452602416276956,0001558370-21-002129,1022671,10-K,20201231.0,2020.0,20210301,1022671,STLD US Equity,1022671.0,STLD,5
5355,5355,5355,5945,5945,5945,165,STEEL PARTNERS HOLDINGS L.P.,18.386100351410505,0.01851096463894792,0001452857-21-000010,1452857,10-K,20201231.0,2020.0,20210413,1452857,SPLP US Equity,1452857.0,SPLP,5
5356,5356,5356,5914,5914,5914,405,STEELCASE INC,17.460102328916378,0.025659153316626892,0001050825-21-000131,1050825,10-K,20210228.0,2020.0,20210420,1050825,SCS US Equity,1050825.0,SCS,5
5357,5357,5357,1693,1693,1693,2353,STELLANTIS N.V.,9.302988962065637,0.3173844723960698,0001605484-21-000032,1605484,20-F,20201231.0,2020.0,20210304,1605484,STLA US Equity,1605484.0,STLA,5
5358,5358,5358,409,409,409,386,"STEM HOLDINGS, INC.",8.74170547570649,0.3645518196236511,0001493152-20-024305,1697834,10-K,20200930.0,2020.0,20201228,1697834,,,,5
5359,5359,5359,3619,3619,3619,1863,STEPAN CO,18.011368110171087,0.02114141921987597,0001564590-21-009289,94049,10-K,20201231.0,2020.0,20210226,94049,SCL US Equity,94049.0,SCL,5
5360,5360,5360,5375,5375,5375,951,STEPSTONE GROUP INC.,5.905999359446883,0.6577606231363525,0001796022-21-000044,1796022,10-K,20210331.0,2020.0,20210623,1796022,STEP US Equity,1796022.0,STEP,5
5361,5361,5361,4499,4499,4499,2780,"STEREOTAXIS, INC.",24.632547652038184,0.0017937204692368266,0001493152-21-005868,1289340,10-K,20201231.0,2020.0,20210312,1289340,STXS US Equity,1289340.0,STXS,5
5362,5362,5362,1530,1530,1530,1226,STERICYCLE INC,8.556222537276366,0.38110250421036296,0001628280-21-003165,861878,10-K,20201231.0,2020.0,20210225,861878,SRCL US Equity,861878.0,SRCL,5
5363,5363,5363,6144,6144,6144,855,STERIS PLC,25.397139914290147,0.0013309944730921276,0001757898-21-000017,1757898,10-K,20210331.0,2020.0,20210528,1757898,STE US Equity,1757898.0,STE,5
5364,5364,5364,3353,3353,3353,1356,STERLING BANCORP,16.48147416314016,0.03598487215170869,0001070154-21-000008,1070154,10-K,20201231.0,2020.0,20210226,1070154,STL US Equity,1070154.0,STL,5
5365,5365,5365,963,963,963,4170,"STERLING BANCORP, INC.",5.394610595020605,0.7146861812081811,0001104659-21-042532,1680379,10-K,20201231.0,2020.0,20210326,1680379,SBT US Equity,1680379.0,SBT,5
5366,5366,5366,3315,3315,3315,2190,STERLING CONSTRUCTION CO INC,16.331228269433698,0.037877259441632616,0000874238-21-000010,874238,10-K,20201231.0,2020.0,20210303,874238,STRL US Equity,874238.0,STRL,5
5367,5367,5367,2056,2056,2056,4491,STERLING REAL ESTATE TRUST,10.788252293788576,0.21398817393593805,0001558370-21-003791,1412502,10-K,20201231.0,2020.0,20210331,1412502,,,,5
5368,5368,5368,3438,3438,3438,3047,"STEVEN MADDEN, LTD.",16.976017820194823,0.03035977521223565,0001628280-21-004895,913241,10-K,20201231.0,2020.0,20210316,913241,SHOO US Equity,913241.0,SHOO,5
5369,5369,5369,1537,1537,1537,1973,STEWART INFORMATION SERVICES CORP,8.593810370998852,0.3777106332687908,0000094344-21-000009,94344,10-K,20201231.0,2020.0,20210301,94344,STC US Equity,94344.0,STC,5
5370,5370,5370,4645,4645,4645,573,STIFEL FINANCIAL CORP,26.61122713642489,0.0008249471669795335,0001564590-21-006800,720672,10-K,20201231.0,2020.0,20210219,720672,SF US Equity,720672.0,SF,5
5371,5371,5371,15,15,15,289,"STITCH FIX, INC.",4.950725012547412,0.7628295078139845,0001576942-20-000077,1576942,10-K,20200731.0,2020.0,20200925,1576942,SFIX US Equity,1576942.0,SFIX,5
5372,5372,5372,4954,4954,4954,1192,STMICROELECTRONICS N.V.,31.70209017561959,0.00010530565143507196,0001564590-21-008102,932787,20-F,20201231.0,2020.0,20210224,932787,,,,5
5373,5373,5373,5213,5213,5213,1794,"STOCK YARDS BANCORP, INC.",47.156696755520144,1.4314291764634558e-07,0001437749-21-004222,835324,10-K,20201231.0,2020.0,20210226,835324,SYBT US Equity,835324.0,SYBT,5
5374,5374,5374,4394,4394,4394,2629,"STOKE THERAPEUTICS, INC.",23.56788014722797,0.0027067659597163,0001564590-21-011760,1623526,10-K,20201231.0,2020.0,20210309,1623526,STOK US Equity,1623526.0,STOK,5
5375,5375,5375,5319,5319,5319,91,STONECO LTD.,3.9051018180106056,0.8655823468703877,0001628280-21-006647,1745431,20-F,20201231.0,2020.0,20210407,1745431,STNE US Equity,1745431.0,STNE,5
5376,5376,5376,3321,3321,3321,4203,STONEMOR INC.,16.35818595799576,0.03753105234800802,0001564590-21-015568,1753886,10-K,20201231.0,2020.0,20210325,1753886,STON US Equity,1753886.0,STON,5
5377,5377,5377,3832,3832,3832,1162,STONERIDGE INC,19.22720433901828,0.013690661705454436,0001558370-21-001646,1043337,10-K,20201231.0,2020.0,20210224,1043337,SRI US Equity,1043337.0,SRI,5
5378,5378,5378,606,606,606,303,STONEX GROUP INC.,19.39064669182553,0.012904446725522505,0000913760-20-000206,913760,10-K,20200930.0,2020.0,20201214,913760,SNEX US Equity,913760.0,SNEX,5
5379,5379,5379,3770,3770,3770,1823,STORE CAPITAL CORP,18.818885811221094,0.015858838084687896,0001558370-21-002003,1538990,10-K,20201231.0,2020.0,20210226,1538990,STOR US Equity,1538990.0,STOR,5
5380,5380,5380,3974,3974,3974,4246,STRATA POWER CORP,20.29446718443024,0.009277583126756077,0001683168-21-001148,1227282,20-F,20201231.0,2020.0,20210331,1227282,,,,5
5381,5381,5381,4172,4172,4172,3598,"STRATA SKIN SCIENCES, INC.",21.76760742525449,0.005365061765800707,0001051514-21-000018,1051514,10-K,20201231.0,2020.0,20210325,1051514,,,,5
5382,5382,5382,4404,4404,4404,2037,STRATASYS LTD.,23.613386231228155,0.002659843461987047,0001213900-21-012467,1517396,20-F,20201231.0,2020.0,20210301,1517396,SSYS US Equity,1517396.0,SSYS,5
5383,5383,5383,4803,4803,4803,4478,STRATEGIC ACQUISITIONS INC _NV_,28.73869047619048,0.0003523745881071156,0001493152-21-007520,847942,10-K,20201231.0,2020.0,20210331,847942,,,,5
5384,5384,5384,4494,4494,4494,2010,"STRATEGIC EDUCATION, INC.",24.58827527197369,0.001824847680153827,0001013934-21-000005,1013934,10-K,20201231.0,2020.0,20210301,1013934,STRA US Equity,1013934.0,STRA,5
5385,5385,5385,5306,5306,5306,304,"STRATEGIC ENVIRONMENTAL & ENERGY RESOURCES, INC.",3.5183150426571483,0.8977635805526686,0001493152-21-008904,1576197,10-K,20201231.0,2020.0,20210415,1576197,,,,5
5386,5386,5386,922,922,922,3739,"STRATEGIC REALTY TRUST, INC.",5.079688566867733,0.7490259517567848,0001446371-21-000007,1446371,10-K,20201231.0,2020.0,20210326,1446371,,,,5
5387,5387,5387,3908,3908,3908,4108,"STRATEGIC STUDENT & SENIOR HOUSING TRUST, INC.",19.706136977435825,0.011506886170736056,0001564590-21-015794,1698538,10-K,20201231.0,2020.0,20210326,1698538,,,,5
5388,5388,5388,161,161,161,185,STRATTEC SECURITY CORP,14.457582978851375,0.07059111397824093,0001564590-20-042414,933034,10-K,20200630.0,2020.0,20200903,933034,STRT US Equity,933034.0,STRT,5
5389,5389,5389,4452,4452,4452,3971,STRATUS CAPITAL CORP,24.176984126984124,0.002140288879702332,0001065949-21-000064,1761540,10-K,20201231.0,2020.0,20210331,1761540,,,,5
5390,5390,5390,4138,4138,4138,2820,STRATUS PROPERTIES INC,21.480779200160004,0.005974207501950266,0000885508-21-000016,885508,10-K,20201231.0,2020.0,20210315,885508,STRS US Equity,885508.0,STRS,5
5391,5391,5391,5435,5435,5435,450,STREAMLINE HEALTH SOLUTIONS INC.,7.699918849543213,0.4633181705207032,0001493152-21-009467,1008586,10-K,20210131.0,2020.0,20210422,1008586,,,,5
5392,5392,5392,5798,5798,5798,167,STRIKEFORCE TECHNOLOGIES INC.,15.101596190726626,0.05719983136330808,0001477932-21-002231,1285543,10-K,20201231.0,2020.0,20210413,1285543,,,,5
5393,5393,5393,4415,4415,4415,1929,STRONG SOLUTIONS INC.,23.74201680672269,0.0025314378020927105,0001078782-21-000193,1637242,10-K,20201231.0,2020.0,20210302,1637242,,,,5
5394,5394,5394,2377,2377,2377,2208,STRONGBRIDGE BIOPHARMA PLC,12.159601054973395,0.14422367789243698,0001558370-21-002288,1634432,10-K,20201231.0,2020.0,20210303,1634432,SBBP US Equity,1634432.0,SBBP,5
5395,5395,5395,3066,3066,3066,182,STRYKER CORP,15.069355411716215,0.05781083436018514,0000310764-21-000027,310764,10-K,20201231.0,2020.0,20210211,310764,SYK US Equity,310764.0,SYK,5
5396,5396,5396,2290,2290,2290,4355,STUDIO CITY INTERNATIONAL HOLDINGS LTD,11.794672335337296,0.16060289899605704,0001193125-21-101299,1713334,20-F,20201231.0,2020.0,20210331,1713334,MSC US Equity,1713334.0,MSC,5
5397,5397,5397,2693,2693,2693,358,STURM RUGER & CO INC,13.476803367182633,0.09646348591869072,0001174947-21-000168,95029,10-K,20201231.0,2020.0,20210217,95029,RGR US Equity,95029.0,RGR,5
5398,5398,5398,702,702,702,237,SUBURBAN PROPANE PARTNERS LP,32.354045952072816,8.047551388313462e-05,0001564590-20-055186,1005210,10-K,20200930.0,2020.0,20201125,1005210,SPH US Equity,1005210.0,SPH,5
5399,5399,5399,383,383,383,41,"SUGARMADE, INC.",7.504686109909991,0.4832831881349086,0001520138-20-000490,919175,10-K,20200630.0,2020.0,20201016,919175,,,,5
5400,5400,5400,6085,6085,6085,985,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",22.755093952248483,0.003693326590610353,0001193125-21-202577,1022837,20-F,20210331.0,2020.0,20210629,1022837,,,,5
5401,5401,5401,3308,3308,3308,3227,"SUMMER INFANT, INC.",16.284175530352,0.03848865607783285,0001104659-21-037157,1314772,10-K,20201231.0,2020.0,20210316,1314772,,,,5
5402,5402,5402,1131,1131,1131,2695,"SUMMIT FINANCIAL GROUP, INC.",6.524827633289874,0.588655085215269,0000811808-21-000009,811808,10-K,20201231.0,2020.0,20210311,811808,SMMF US Equity,811808.0,SMMF,5
5403,5403,5403,3995,3995,3995,4090,"SUMMIT HEALTHCARE REIT, INC",20.44630802735577,0.00877316501156758,0001104659-21-042620,1310383,10-K,20201231.0,2020.0,20210329,1310383,,,,5
5404,5404,5404,3733,3733,3733,1802,"SUMMIT HOTEL PROPERTIES, INC.",18.63100687022559,0.016962577263117902,0001497645-21-000002,1497645,10-K,20201231.0,2020.0,20210226,1497645,INN US Equity,1497645.0,INN,5
5405,5405,5405,5266,5266,5266,1208,"SUMMIT MATERIALS, INC.",66.24497830470816,2.7365031222036133e-11,0001628280-21-003021,1621563,10-K,20201231.0,2020.0,20210224,1621563,SUM US Equity,1621563.0,SUM,5
5406,5406,5406,1717,1717,1717,2355,"SUMMIT MIDSTREAM PARTNERS, LP",9.394960099419324,0.3100803526351743,0001564590-21-011012,1549922,10-K,20201231.0,2020.0,20210304,1549922,SMLP US Equity,1549922.0,SMLP,5
5407,5407,5407,722,722,722,133,SUMMIT NETWORKS INC.,40.175210084033615,2.971710829315028e-06,0001213900-20-036967,1619096,10-K,20200731.0,2020.0,20201113,1619096,,,,5
5408,5408,5408,1423,1423,1423,4548,SUMMIT THERAPEUTICS INC.,8.04374974870331,0.429208223662021,0001599298-21-000011,1599298,10-K,20201231.0,2020.0,20210331,1599298,SMMT US Equity,1599298.0,SMMT,5
5409,5409,5409,2563,2563,2563,2939,"SUMMIT WIRELESS TECHNOLOGIES, INC.",12.990955192031805,0.11216119396312248,0001104659-21-036564,1682149,10-K,20201231.0,2020.0,20210316,1682149,,,,5
5410,5410,5410,1020,1020,1020,2803,"SUMO LOGIC, INC.",5.825381105761945,0.6667844517060026,0001643269-21-000006,1643269,10-K,20210131.0,2020.0,20210312,1643269,SUMO US Equity,1643269.0,SUMO,5
5411,5411,5411,2407,2407,2407,416,SUN COMMUNITIES INC,12.276498579860606,0.13928699772630254,0000912593-21-000054,912593,10-K,20201231.0,2020.0,20210218,912593,SUI US Equity,912593.0,SUI,5
5412,5412,5412,5732,5732,5732,382,SUN PACIFIC HOLDING CORP.,13.718512318819606,0.08940380134511866,0001493152-21-008971,1343465,10-K,20201231.0,2020.0,20210416,1343465,,,,5
5413,5413,5413,792,792,792,1497,"SUNCOKE ENERGY, INC.",3.3512167802817547,0.9104250519338656,0001514705-21-000003,1514705,10-K,20201231.0,2020.0,20210225,1514705,SXC US Equity,1514705.0,SXC,5
5414,5414,5414,3559,3559,3559,4493,SUNDANCE ENERGY INC.,17.636591458923547,0.024122288094113885,0001558370-21-003806,1326089,10-K,20201231.0,2020.0,20210331,1326089,,,,5
5415,5415,5415,6056,6056,6056,997,"SUNDANCE STRATEGIES, INC.",21.953403200360604,0.005002922967558378,0001493152-21-015565,1171838,10-K,20210331.0,2020.0,20210629,1171838,SUND US Equity,1171838.0,SUND,5
5416,5416,5416,802,802,802,3166,SUNDIAL GROWERS INC.,3.5653319694646366,0.8940605115738683,0001564590-21-013936,1766600,20-F,20201231.0,2020.0,20210318,1766600,SNDL US Equity,1766600.0,SNDL,5
5417,5417,5417,1064,1064,1064,930,SUNESIS PHARMACEUTICALS INC,6.11571792902438,0.6342714492471555,0001564590-21-007784,1061027,10-K,20201231.0,2020.0,20210224,1061027,VIRX US Equity,1061027.0,VIRX,5
5418,5418,5418,185,185,185,261,"SUNHYDROGEN, INC.",16.059983339047378,0.04152956866125936,0001213900-20-028026,1481028,10-K,20200630.0,2020.0,20200923,1481028,HYSR US Equity,1481028.0,HYSR,5
5419,5419,5419,5762,5762,5762,384,SUNLANDS TECHNOLOGY GROUP,14.401500266910643,0.07188228646513029,0001564590-21-019185,1723935,20-F,20201231.0,2020.0,20210416,1723935,,,,5
5420,5420,5420,202,202,202,325,SUNLINK HEALTH SYSTEMS INC,17.325895107166122,0.026888906889259497,0001564590-20-044839,96793,10-K,20200630.0,2020.0,20200929,96793,,,,5
5421,5421,5421,3526,3526,3526,1272,SUNNOVA ENERGY INTERNATIONAL INC.,17.41797431312159,0.026039370245006133,0001772695-21-000022,1772695,10-K,20201231.0,2020.0,20210225,1772695,NOVA US Equity,1772695.0,NOVA,5
5422,5422,5422,2114,2114,2114,4157,"SUNNYSIDE BANCORP, INC.",11.013225721540936,0.2009509367109612,0001493152-21-007263,1571398,10-K,20201231.0,2020.0,20210331,1571398,,,,5
5423,5423,5423,1101,1101,1101,564,SUNOCO LP,6.377223626869731,0.6050558031051427,0001552275-21-000011,1552275,10-K,20201231.0,2020.0,20210219,1552275,SUN US Equity,1552275.0,SUN,5
5424,5424,5424,3779,3779,3779,2193,SUNOPTA INC.,18.8698399357072,0.0155714583491424,0001062993-21-002279,351834,10-K,20201231.0,2020.0,20210303,351834,,,,5
5425,5425,5425,1609,1609,1609,608,SUNPOWER CORP,8.959508566709376,0.3457232874088024,0000867773-21-000026,867773,10-K,20201231.0,2020.0,20210222,867773,SPWR US Equity,867773.0,SPWR,5
5426,5426,5426,5382,5382,5382,610,SUNRISE REAL ESTATE GROUP INC,5.966185316185317,0.6510197799000741,0001104659-21-058970,1083490,10-K,20201231.0,2020.0,20210430,1083490,,,,5
5427,5427,5427,3920,3920,3920,1488,SUNRUN INC.,19.79587601464273,0.011136531488396441,0001469367-21-000042,1469367,10-K,20201231.0,2020.0,20210225,1469367,RUN US Equity,1469367.0,RUN,5
5428,5428,5428,752,752,752,4296,"SUNSHINE BIOPHARMA, INC",2.289350649350649,0.9708314754908736,0001654954-21-003507,1402328,10-K,20201231.0,2020.0,20210330,1402328,,,,5
5429,5429,5429,5326,5326,5326,316,"SUNSTOCK, INC.",4.261710061710062,0.8327727941954355,0001493152-21-008942,1559157,10-K,20201231.0,2020.0,20210415,1559157,,,,5
5430,5430,5430,2127,2127,2127,259,"SUNSTONE HOTEL INVESTORS, INC.",11.074322917582657,0.19752342179315635,0001558370-21-000947,1295810,10-K,20201231.0,2020.0,20210212,1295810,SHO US Equity,1295810.0,SHO,5
5431,5431,5431,242,242,242,43,"SUNWIN STEVIA INTERNATIONAL, INC.",21.069696641680355,0.006964573250309264,0001448788-20-000009,806592,10-K,20200430.0,2020.0,20200803,806592,,,,5
5432,5432,5432,1437,1437,1437,4133,"SUNWORKS, INC.",8.09163112647175,0.4245709243046876,0001493152-21-006917,1172631,10-K,20201231.0,2020.0,20210326,1172631,SUNW US Equity,1172631.0,SUNW,5
5433,5433,5433,3784,3784,3784,3436,"SUPER LEAGUE GAMING, INC.",18.929032063036395,0.015243826799305322,0001654954-21-003010,1621672,10-K,20201231.0,2020.0,20210319,1621672,SLGG US Equity,1621672.0,SLGG,5
5434,5434,5434,145,145,145,168,"SUPER MICRO COMPUTER, INC.",13.406077518155428,0.09862062476093676,0001375365-20-000064,1375365,10-K,20200630.0,2020.0,20200831,1375365,SMCI US Equity,1375365.0,SMCI,5
5435,5435,5435,5689,5689,5689,621,SUPERCOM LTD,12.971835302226054,0.11282235076520004,0001178913-21-001531,1291855,20-F,20201231.0,2020.0,20210430,1291855,,,,5
5436,5436,5436,3664,3664,3664,4477,SUPERCONDUCTOR TECHNOLOGIES INC,18.27287229695318,0.019271221734498814,0001493152-21-007519,895665,10-K,20201231.0,2020.0,20210331,895665,,,,5
5437,5437,5437,3457,3457,3457,3316,"SUPERIOR DRILLING PRODUCTS, INC.",17.089256534451913,0.029192962499543507,0001493152-21-006143,1600422,10-K,20201231.0,2020.0,20210316,1600422,,,,5
5438,5438,5438,4664,4664,4664,3714,SUPERIOR ENERGY SERVICES INC,26.84747584612153,0.0007511556977399858,0000886835-21-000003,886835,10-K,20201231.0,2020.0,20210326,886835,,,,5
5439,5439,5439,3397,3397,3397,2499,"SUPERIOR GROUP OF COMPANIES, INC.",16.7020275254363,0.0333658072302203,0001437749-21-004782,95574,10-K,20201231.0,2020.0,20210303,95574,SGC US Equity,95574.0,SGC,5
5440,5440,5440,1121,1121,1121,2559,SUPERIOR INDUSTRIES INTERNATIONAL INC,6.472684134300178,0.5944390984223789,0001564590-21-011252,95552,10-K,20201231.0,2020.0,20210305,95552,SUP US Equity,95552.0,SUP,5
5441,5441,5441,4545,4545,4545,4525,"SUPERNOVA PARTNERS ACQUISITION COMPANY, INC.",25.32954545454545,0.0013666963553135795,0001564590-21-017116,1825024,10-K,20201231.0,2020.0,20210331,1825024,SPNV US Equity,1825024.0,SPNV,5
5442,5442,5442,3160,3160,3160,2582,"SUPERNUS PHARMACEUTICALS, INC.",15.56724568055677,0.049009977746505284,0001356576-21-000028,1356576,10-K,20201231.0,2020.0,20210308,1356576,SUPN US Equity,1356576.0,SUPN,5
5443,5443,5443,2909,2909,2909,3937,"SUPPORT.COM, INC.",14.479092392961409,0.07010149950790018,0001654954-21-003471,1104855,10-K,20201231.0,2020.0,20210330,1104855,SPRT US Equity,1104855.0,SPRT,5
5444,5444,5444,5246,5246,5246,2478,"SURFACE ONCOLOGY, INC.",54.429778984062864,5.697437238437517e-09,0001718108-21-000013,1718108,10-K,20201231.0,2020.0,20210309,1718108,SURF US Equity,1718108.0,SURF,5
5445,5445,5445,1067,1067,1067,3348,"SURGALIGN HOLDINGS, INC.",6.123511868969718,0.6333988787535498,0001564590-21-013644,1760173,10-K,20201231.0,2020.0,20210316,1760173,SRGA US Equity,1760173.0,SRGA,5
5446,5446,5446,4999,4999,4999,1398,SURGE COMPONENTS INC,32.88026003923837,6.47239263720701e-05,0001213900-21-011934,747540,10-K,20201130.0,2020.0,20210226,747540,,,,5
5447,5447,5447,5811,5811,5811,45,"SURGEPAYS, INC.",15.315422024788244,0.0532947672372248,0001493152-21-007818,1392694,10-K,20201231.0,2020.0,20210402,1392694,,,,5
5448,5448,5448,2787,2787,2787,2547,"SURGERY PARTNERS, INC.",13.875282069517825,0.0850746212111985,0001638833-21-000034,1638833,10-K,20201231.0,2020.0,20210310,1638833,SGRY US Equity,1638833.0,SGRY,5
5449,5449,5449,364,364,364,257,SURMODICS INC,6.1118724522293375,0.6347019935442518,0001564590-20-055870,924717,10-K,20200930.0,2020.0,20201202,924717,SRDX US Equity,924717.0,SRDX,5
5450,5450,5450,3466,3466,3466,3552,SURNA INC.,17.134769772269777,0.028735930151692193,0001493152-21-006659,1482541,10-K,20201231.0,2020.0,20210324,1482541,,,,5
5451,5451,5451,6128,6128,6128,219,SUSGLOBAL ENERGY CORP.,24.66899807546348,0.0017684810723974356,0001062993-21-003657,1652539,10-K,20201231.0,2020.0,20210415,1652539,,,,5
5452,5452,5452,4097,4097,4097,3881,SUSTAINABLE OPPORTUNITIES ACQUISITION CORP.,21.10998075998076,0.006860943207273835,0001213900-21-018753,1798562,10-K,20201231.0,2020.0,20210330,1798562,SOAC US Equity,1798562.0,SOAC,5
5453,5453,5453,1308,1308,1308,3167,"SUTRO BIOPHARMA, INC.",7.466041834773878,0.4872828694129013,0001564590-21-013945,1382101,10-K,20201231.0,2020.0,20210318,1382101,STRO US Equity,1382101.0,STRO,5
5454,5454,5454,6003,6003,6003,567,SUZANO S.A.,20.019994010786753,0.010260670881082684,0001104659-21-057773,909327,20-F,20201231.0,2020.0,20210429,909327,,,,5
5455,5455,5455,5126,5126,5126,1612,SVB FINANCIAL GROUP,38.37491219881547,6.417668953740905e-06,0000719739-21-000023,719739,10-K,20201231.0,2020.0,20210301,719739,SIVB US Equity,719739.0,SIVB,5
5456,5456,5456,2107,2107,2107,756,SVMK INC.,10.970625138838964,0.203369181300662,0001564590-21-006682,1739936,10-K,20201231.0,2020.0,20210218,1739936,MNTV US Equity,1739936.0,MNTV,5
5457,5457,5457,4465,4465,4465,964,SWEDISH EXPORT CREDIT CORP _SWED_,24.32133846886831,0.002023966901563771,0001104659-21-026847,352960,20-F,20201231.0,2020.0,20210223,352960,,,,5
5458,5458,5458,5031,5031,5031,1898,"SWITCH, INC.",33.797726073407446,4.420181003141736e-05,0001710583-21-000013,1710583,10-K,20201231.0,2020.0,20210301,1710583,SWCH US Equity,1710583.0,SWCH,5
5459,5459,5459,2133,2133,2133,169,SWITCHBACK ENERGY ACQUISITION CORP,11.097258297258296,0.19624907937670336,0001213900-21-008053,1777393,10-K,20201231.0,2020.0,20210210,1777393,CHPT US Equity,1777393.0,CHPT,5
5460,5460,5460,3013,3013,3013,4177,SWK HOLDINGS CORP,14.841673993971007,0.06229811460654724,0001552781-21-000167,1089907,10-K,20201231.0,2020.0,20210331,1089907,SWKH US Equity,1089907.0,SWKH,5
5461,5461,5461,2837,2837,2837,1871,SYKES ENTERPRISES INC,14.12686225052844,0.07851813951723267,0001564590-21-009418,1010612,10-K,20201231.0,2020.0,20210226,1010612,SYKE US Equity,1010612.0,SYKE,5
5462,5462,5462,848,848,848,4437,"SYNACOR, INC.",4.394565834273723,0.8198864410038142,0001408278-21-000050,1408278,10-K,20201231.0,2020.0,20210331,1408278,,,,5
5463,5463,5463,1195,1195,1195,2412,SYNALLOY CORP,6.948148148148147,0.5422373243812106,0000095953-21-000032,95953,10-K,20201231.0,2020.0,20210309,95953,SYNL US Equity,95953.0,SYNL,5
5464,5464,5464,277,277,277,115,SYNAPTICS INC,27.2408511789397,0.0006423620948375513,0001564590-20-040946,817720,10-K,20200630.0,2020.0,20200821,817720,SYNA US Equity,817720.0,SYNA,5
